sid,tid,fid,ss,et,label,score
6,53,10,2,74,0,0.013132056221365929
6,50,0,2,445,1,0.3921586573123932
6,36,0,2,250,1,0.9860088229179382
6,23,25,2,396,0,0.6129803657531738
6,45,0,2,16,0,0.00559332175180316
6,18,10,3,179,0,0.8247159123420715
6,3,10,2,118,0,0.9865647554397583
6,41,15,3,40,0,0.038062192499637604
6,23,15,2,396,0,0.7601809501647949
6,52,15,2,55,0,0.001813502050936222
6,47,5,2,235,1,0.007323416415601969
6,2,5,2,63,0,0.8354558944702148
6,42,5,3,111,0,0.24551266431808472
6,23,20,2,396,0,0.7213718891143799
6,0,0,2,32,0,0.9896045923233032
6,35,15,2,103,0,0.796683669090271
6,19,25,2,255,0,0.4250342547893524
6,50,5,2,445,1,0.10484012216329575
6,28,25,3,177,0,0.9950584173202515
6,38,0,2,268,0,0.15267454087734222
6,14,0,2,407,0,0.017179036512970924
6,15,20,2,429,0,0.9957237243652344
6,10,0,2,320,0,0.7915096879005432
6,1,10,2,295,0,0.1578156054019928
6,57,10,3,184,0,0.001911495695821941
6,37,25,3,17,0,0.023688524961471558
6,47,20,2,235,1,0.10345183312892914
6,45,20,2,16,0,0.006158952601253986
6,20,15,2,26,0,0.981838583946228
6,36,15,2,250,1,0.9976784586906433
6,31,15,2,415,1,0.014504185877740383
6,17,5,3,116,0,0.5935361385345459
6,54,15,2,94,1,0.008001560345292091
6,23,0,2,396,0,0.41710370779037476
6,54,5,2,94,1,0.001281710690818727
6,18,20,3,179,0,0.191362202167511
6,10,5,2,320,0,0.8966257572174072
6,36,25,2,250,1,0.9963678121566772
6,2,15,2,63,0,0.9453983902931213
6,43,10,2,132,0,0.7949104309082031
6,44,25,3,209,0,0.13763394951820374
6,53,20,2,74,0,0.00461190938949585
6,16,15,2,33,0,0.25503742694854736
6,46,20,3,209,0,0.011772489175200462
6,17,20,3,116,0,0.8802368640899658
6,49,15,2,319,0,0.001235301955603063
6,47,10,2,235,1,0.02602924220263958
6,49,0,2,319,0,0.012552779167890549
6,19,5,2,255,0,0.6880388259887695
6,23,5,2,396,0,0.4995841085910797
6,51,15,3,32,0,0.0038695121183991432
6,45,15,2,16,0,0.01270513515919447
6,22,15,2,346,0,0.04590407386422157
6,39,0,2,292,0,0.7050021886825562
6,40,10,3,350,0,0.05657629668712616
6,29,15,2,12,1,0.5163443088531494
6,49,20,2,319,0,0.004284257534891367
6,44,20,3,209,0,0.09722291678190231
6,8,20,2,6,0,0.6058230400085449
6,33,5,2,33,0,0.8341364860534668
6,28,0,3,177,0,0.9984075427055359
6,12,10,2,366,0,0.9464269280433655
6,40,0,3,350,0,0.25705817341804504
6,25,0,3,65,0,0.3131733536720276
6,13,20,2,387,0,0.9789173603057861
6,31,5,2,415,1,0.48036205768585205
6,43,15,2,132,0,0.7427331805229187
6,11,0,2,338,0,0.8375152349472046
6,48,25,2,290,0,0.05513753369450569
6,3,25,2,118,0,0.9976058006286621
6,12,25,2,366,0,0.22944536805152893
6,28,5,3,177,0,0.9952155351638794
6,4,10,2,152,0,0.8818773031234741
6,4,0,2,152,0,0.18142810463905334
6,32,20,2,435,1,0.08452108502388
6,46,0,3,209,0,0.023369409143924713
6,44,5,3,209,0,0.05292591080069542
6,55,0,3,115,0,0.0033589815720915794
6,27,0,3,157,0,0.9681062698364258
6,13,0,2,387,0,0.9808589816093445
6,34,10,2,55,0,0.9930150508880615
6,20,10,2,26,0,0.9832589626312256
6,33,20,2,33,0,0.9615200757980347
6,24,5,2,48,0,0.9994352459907532
6,0,10,2,32,0,0.9432617425918579
6,40,25,3,350,0,0.07058724015951157
6,11,25,2,338,0,0.6508859992027283
6,46,5,3,209,0,0.015343843959271908
6,24,20,2,48,0,0.9790928363800049
6,19,10,2,255,0,0.36134520173072815
6,8,0,2,6,0,0.8631647825241089
6,56,25,2,137,0,0.025654347613453865
6,10,20,2,320,0,0.39377766847610474
6,6,15,2,225,0,0.9289551377296448
6,26,0,3,139,0,0.9716871380805969
6,57,5,3,184,0,0.0007185213034972548
6,48,20,2,290,0,0.022100310772657394
6,7,0,2,246,0,0.9938209652900696
6,54,0,2,94,1,0.0016288046026602387
6,10,10,2,320,0,0.7520626187324524
6,43,5,2,132,0,0.6034414172172546
6,10,15,2,320,0,0.6081601977348328
6,29,0,2,12,1,0.9641305804252625
6,46,10,3,209,0,0.004861236084252596
6,54,25,2,94,1,0.26257607340812683
6,31,20,2,415,1,0.15306609869003296
6,45,25,2,16,0,0.013850225135684013
6,28,15,3,177,0,0.998507559299469
6,27,15,3,157,0,0.9762353897094727
6,29,25,2,12,1,0.09785199910402298
6,48,15,2,290,0,0.2527094781398773
6,34,25,2,55,0,0.9680077433586121
6,1,5,2,295,0,0.6737890243530273
6,56,0,2,137,0,0.0031005798373371363
6,53,15,2,74,0,0.0038499573711305857
6,5,25,3,206,0,0.5234175324440002
6,36,20,2,250,1,0.9980536699295044
6,30,5,2,288,0,0.381351113319397
6,4,15,2,152,0,0.8929827809333801
6,13,25,2,387,0,0.9894115328788757
6,32,15,2,435,1,0.9316967129707336
6,1,0,2,295,0,0.9816494584083557
6,15,10,2,429,0,0.9599891304969788
6,19,15,2,255,0,0.5593039393424988
6,0,20,2,32,0,0.814071536064148
6,48,5,2,290,0,0.017243729904294014
6,39,10,2,292,0,0.9341732859611511
6,16,5,2,33,0,0.1626845896244049
6,57,15,3,184,0,0.0012740192469209433
6,34,20,2,55,0,0.9651085734367371
6,20,5,2,26,0,0.9883561730384827
6,8,5,2,6,0,0.3746132254600525
6,20,0,2,26,0,0.9747939705848694
6,8,25,2,6,0,0.25703009963035583
6,7,15,2,246,0,0.9493645429611206
6,5,15,3,206,0,0.9559627175331116
6,41,5,3,40,0,0.07731673121452332
6,33,15,2,33,0,0.9250590801239014
6,30,10,2,288,0,0.15905646979808807
6,42,15,3,111,0,0.12814776599407196
6,52,0,2,55,0,0.005185120739042759
6,16,0,2,33,0,0.044060464948415756
6,5,5,3,206,0,0.5971172451972961
6,5,20,3,206,0,0.7687106728553772
6,18,0,3,179,0,0.8374766111373901
6,14,15,2,407,0,0.5433459877967834
6,51,0,3,32,0,0.004549261182546616
6,27,10,3,157,0,0.987419068813324
6,40,5,3,350,0,0.046499717980623245
6,22,5,2,346,0,0.8454006314277649
6,2,0,2,63,0,0.879058301448822
6,30,20,2,288,0,0.8964319229125977
6,3,20,2,118,0,0.9983021020889282
6,12,20,2,366,0,0.8645738959312439
6,21,25,2,327,0,0.6469817161560059
6,34,0,2,55,0,0.9904182553291321
6,53,5,2,74,0,0.06111076846718788
6,15,25,2,429,0,0.9331615567207336
6,32,5,2,435,1,0.9925270080566406
6,30,25,2,288,0,0.6689115762710571
6,55,20,3,115,0,0.0032340753823518753
6,9,15,3,274,0,0.901628851890564
6,35,25,2,103,0,0.7358035445213318
6,46,25,3,209,0,0.01322429720312357
6,31,10,2,415,1,0.15333899855613708
6,12,5,2,366,0,0.380506694316864
6,9,0,3,274,0,0.1548750251531601
6,30,15,2,288,0,0.6180689930915833
6,23,10,2,396,0,0.8259914517402649
6,13,10,2,387,0,0.9376891851425171
6,12,15,2,366,0,0.9605125188827515
6,24,25,2,48,0,0.9653682708740234
6,17,15,3,116,0,0.8560618162155151
6,25,25,3,65,0,0.729366660118103
6,36,5,2,250,1,0.995206892490387
6,54,10,2,94,1,0.007645363919436932
6,19,20,2,255,0,0.04214733466506004
6,49,25,2,319,0,0.01304639969021082
6,6,5,2,225,0,0.9986312985420227
6,11,20,2,338,0,0.3503807783126831
6,51,5,3,32,0,0.0017363051883876324
6,43,25,2,132,0,0.5225462317466736
6,36,10,2,250,1,0.9950441122055054
6,18,5,3,179,0,0.7822593450546265
6,32,10,2,435,1,0.971204936504364
6,31,0,2,415,1,0.8574541211128235
